"Study_id","train_layer","test_layer","threshold","TP","FN","TN","FP","specificity","precision","recall","f1_score","balanced_accuracy","mcc","mse","rmse"
"1_Bartomeus",8,6,1,0,5,5,0,1,NA,0,NA,0.5,NA,2.961649635852,1.58273521801096
"1_Bartomeus",8,7,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.98908587054461,2.48822950417733
"1_Bartomeus",8,7,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.98908587054461,2.48822950417733
"1_Bartomeus",8,7,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.98908587054461,2.48822950417733
"1_Bartomeus",8,7,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.98908587054461,2.48822950417733
"1_Bartomeus",8,7,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,7.98908587054461,2.48822950417733
"1_Bartomeus",8,7,0.5,5.76,1.24,2.36,4.64,0.337142857142857,0.557728604728605,0.822857142857143,0.659559866861724,0.58,0.190424830761293,7.98908587054461,2.48822950417733
"1_Bartomeus",8,7,0.6,3.72,3.28,4.42,2.58,0.631428571428571,0.596122655122655,0.531428571428571,0.549487959752666,0.581428571428571,0.168392600311158,7.98908587054461,2.48822950417733
"1_Bartomeus",8,7,0.7,2.34,4.66,5.74,1.26,0.82,0.673761904761905,0.334285714285714,0.429401376401376,0.577142857142857,0.184264956154762,7.98908587054461,2.48822950417733
"1_Bartomeus",8,7,0.8,0.62,6.38,6.56,0.44,0.937142857142857,0.630081300813008,0.0885714285714286,0.25372692441658,0.512857142857143,0.066972566608093,7.98908587054461,2.48822950417733
"1_Bartomeus",8,7,0.9,0.22,6.78,6.76,0.24,0.965714285714286,0.491228070175439,0.0314285714285714,0.24040404040404,0.498571428571429,-0.00916198189240516,7.98908587054461,2.48822950417733
"1_Bartomeus",8,7,1,0,7,7,0,1,NA,0,NA,0.5,NA,7.98908587054461,2.48822950417733
"1_Bartomeus",8,8,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.35475457521599,1.92405556134507
"1_Bartomeus",8,8,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.35475457521599,1.92405556134507
"1_Bartomeus",8,8,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.35475457521599,1.92405556134507
"1_Bartomeus",8,8,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.35475457521599,1.92405556134507
"1_Bartomeus",8,8,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,4.35475457521599,1.92405556134507
"1_Bartomeus",8,8,0.5,5.9,1.1,2.6,4.4,0.371428571428571,0.579754523254523,0.842857142857143,0.682047766475011,0.607142857142857,0.25157528393624,4.35475457521599,1.92405556134507
"1_Bartomeus",8,8,0.6,5.26,1.74,3.34,3.66,0.477142857142857,0.592433732933733,0.751428571428571,0.655540047327973,0.614285714285714,0.250883603619585,4.35475457521599,1.92405556134507
"1_Bartomeus",8,8,0.7,4.1,2.9,4.24,2.76,0.605714285714286,0.604634920634921,0.585714285714286,0.585999745352687,0.595714285714286,0.19567597919459,4.35475457521599,1.92405556134507
"1_Bartomeus",8,8,0.8,2.6,4.4,5.24,1.76,0.748571428571429,0.599507936507937,0.371428571428571,0.45265901898555,0.56,0.131705622629089,4.35475457521599,1.92405556134507
"1_Bartomeus",8,8,0.9,1.2,5.8,5.78,1.22,0.825714285714286,0.486157253599114,0.171428571428571,0.330321424607139,0.498571428571429,-0.00675750882153895,4.35475457521599,1.92405556134507
"1_Bartomeus",8,8,1,0,7,7,0,1,NA,0,NA,0.5,NA,4.35475457521599,1.92405556134507
"1_Bartomeus",8,9,0,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.43170615397556,1.79417654700932
"1_Bartomeus",8,9,0.1,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.43170615397556,1.79417654700932
"1_Bartomeus",8,9,0.2,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.43170615397556,1.79417654700932
"1_Bartomeus",8,9,0.3,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.43170615397556,1.79417654700932
"1_Bartomeus",8,9,0.4,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.43170615397556,1.79417654700932
"1_Bartomeus",8,9,0.5,13.54,1.46,5.24,9.76,0.349333333333333,0.585390019870798,0.902666666666667,0.708130418065478,0.626,0.304006632262275,3.43170615397556,1.79417654700932
"1_Bartomeus",8,9,0.6,10.96,4.04,9.48,5.52,0.632,0.67012145903632,0.730666666666667,0.69398637325615,0.681333333333333,0.371353514224284,3.43170615397556,1.79417654700932
"1_Bartomeus",8,9,0.7,7.18,7.82,12.52,2.48,0.834666666666667,0.751250318309142,0.478666666666667,0.574821043195737,0.656666666666667,0.340104794378499,3.43170615397556,1.79417654700932
"1_Bartomeus",8,9,0.8,3.22,11.78,14.02,0.98,0.934666666666667,0.768904761904762,0.214666666666667,0.3376165356031,0.574666666666667,0.212184877049275,3.43170615397556,1.79417654700932
"1_Bartomeus",8,9,0.9,0.7,14.3,14.84,0.16,0.989333333333333,0.830357142857143,0.0466666666666667,0.160618599666587,0.518,0.14677119815974,3.43170615397556,1.79417654700932
"1_Bartomeus",8,9,1,0,15,15,0,1,NA,0,NA,0.5,NA,3.43170615397556,1.79417654700932
"1_Bartomeus",8,10,0,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.67607223882308,1.55553048109911
"1_Bartomeus",8,10,0.1,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.67607223882308,1.55553048109911
"1_Bartomeus",8,10,0.2,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.67607223882308,1.55553048109911
"1_Bartomeus",8,10,0.3,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.67607223882308,1.55553048109911
"1_Bartomeus",8,10,0.4,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.67607223882308,1.55553048109911
"1_Bartomeus",8,10,0.5,7.18,1.82,2.22,6.78,0.246666666666667,0.516655760905761,0.797777777777778,0.624561608643073,0.522222222222222,0.0537843574524236,2.67607223882308,1.55553048109911
"1_Bartomeus",8,10,0.6,5.4,3.6,5.38,3.62,0.597777777777778,0.61000505050505,0.6,0.597192417317804,0.598888888888889,0.203684060855408,2.67607223882308,1.55553048109911
"1_Bartomeus",8,10,0.7,3.84,5.16,7.44,1.56,0.826666666666667,0.722198412698413,0.426666666666667,0.516687649983316,0.626666666666667,0.281825908221479,2.67607223882308,1.55553048109911
"1_Bartomeus",8,10,0.8,2.16,6.84,8.1,0.9,0.9,0.734259259259259,0.24,0.377844659796531,0.57,0.20469925822967,2.67607223882308,1.55553048109911
"1_Bartomeus",8,10,0.9,0.84,8.16,8.7,0.3,0.966666666666667,0.778947368421053,0.0933333333333333,0.241714535464535,0.53,0.150367044463272,2.67607223882308,1.55553048109911
"1_Bartomeus",8,10,1,0,9,9,0,1,NA,0,NA,0.5,NA,2.67607223882308,1.55553048109911
"1_Bartomeus",8,11,0,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.13046947477342,1.41393580525512
"1_Bartomeus",8,11,0.1,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.13046947477342,1.41393580525512
"1_Bartomeus",8,11,0.2,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.13046947477342,1.41393580525512
"1_Bartomeus",8,11,0.3,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.13046947477342,1.41393580525512
"1_Bartomeus",8,11,0.4,11,0,0,11,0,0.5,1,0.666666666666667,0.5,NA,2.13046947477342,1.41393580525512
"1_Bartomeus",8,11,0.5,9.28,1.72,2.56,8.44,0.232727272727273,0.524794682785395,0.843636363636364,0.645359275466839,0.538181818181818,0.103430884545725,2.13046947477342,1.41393580525512
"1_Bartomeus",8,11,0.6,7.64,3.36,6.12,4.88,0.556363636363636,0.614720434793964,0.694545454545455,0.646286130157364,0.625454545454545,0.258868970742326,2.13046947477342,1.41393580525512
"1_Bartomeus",8,11,0.7,4.66,6.34,8.6,2.4,0.781818181818182,0.668214285714286,0.423636363636364,0.510722050223598,0.602727272727273,0.223689674717902,2.13046947477342,1.41393580525512
"1_Bartomeus",8,11,0.8,2.5,8.5,10.26,0.74,0.932727272727273,0.774652777777778,0.227272727272727,0.368641269216717,0.58,0.229726174139791,2.13046947477342,1.41393580525512
"1_Bartomeus",8,11,0.9,1.36,9.64,10.78,0.22,0.98,0.885658914728682,0.123636363636364,0.247339961625676,0.551818181818182,0.220332020280125,2.13046947477342,1.41393580525512
"1_Bartomeus",8,11,1,0,11,11,0,1,NA,0,NA,0.5,NA,2.13046947477342,1.41393580525512
"1_Bartomeus",8,12,0,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.79874967793871,1.58477381368181
"1_Bartomeus",8,12,0.1,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.79874967793871,1.58477381368181
"1_Bartomeus",8,12,0.2,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.79874967793871,1.58477381368181
"1_Bartomeus",8,12,0.3,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.79874967793871,1.58477381368181
"1_Bartomeus",8,12,0.4,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.79874967793871,1.58477381368181
"1_Bartomeus",8,12,0.5,6.8,1.2,2.84,5.16,0.355,0.571488511488512,0.85,0.679798833089855,0.6025,0.241629041566083,2.79874967793871,1.58477381368181
"1_Bartomeus",8,12,0.6,3.02,4.98,6.16,1.84,0.77,0.623825396825397,0.3775,0.451245447363094,0.57375,0.162291381035141,2.79874967793871,1.58477381368181
"1_Bartomeus",8,12,0.7,0.78,7.22,7.34,0.66,0.9175,0.5375,0.0975,0.271933621933622,0.5075,0.0273437012170987,2.79874967793871,1.58477381368181
"1_Bartomeus",8,12,0.8,0.36,7.64,7.78,0.22,0.9725,0.659420289855073,0.045,0.226619132501485,0.50875,0.0803371651640499,2.79874967793871,1.58477381368181
"1_Bartomeus",8,12,0.9,0,8,8,0,1,NA,0,NA,0.5,NA,2.79874967793871,1.58477381368181
"1_Bartomeus",8,12,1,0,8,8,0,1,NA,0,NA,0.5,NA,2.79874967793871,1.58477381368181
"1_Bartomeus",9,1,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.12732994584485,1.47947605371786
"1_Bartomeus",9,1,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.12732994584485,1.47947605371786
"1_Bartomeus",9,1,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.12732994584485,1.47947605371786
"1_Bartomeus",9,1,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.12732994584485,1.47947605371786
"1_Bartomeus",9,1,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.12732994584485,1.47947605371786
"1_Bartomeus",9,1,0.5,6.04,0.96,3.22,3.78,0.46,0.622116994116994,0.862857142857143,0.719403009786911,0.661428571428571,0.35753840840925,3.12732994584485,1.47947605371786
"1_Bartomeus",9,1,0.6,4.12,2.88,5.36,1.64,0.765714285714286,0.718047619047619,0.588571428571429,0.633322677322677,0.677142857142857,0.366541642018382,3.12732994584485,1.47947605371786
"1_Bartomeus",9,1,0.7,1.88,5.12,6.34,0.66,0.905714285714286,0.765248226950355,0.268571428571429,0.406318198709503,0.587142857142857,0.240943601013723,3.12732994584485,1.47947605371786
"1_Bartomeus",9,1,0.8,0.26,6.74,6.84,0.16,0.977142857142857,0.638888888888889,0.0371428571428571,0.243589743589744,0.507142857142857,0.0770416939201707,3.12732994584485,1.47947605371786
"1_Bartomeus",9,1,0.9,0,7,7,0,1,NA,0,NA,0.5,NA,3.12732994584485,1.47947605371786
"1_Bartomeus",9,1,1,0,7,7,0,1,NA,0,NA,0.5,NA,3.12732994584485,1.47947605371786
"1_Bartomeus",9,2,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,10.7618570020402,2.97330814387079
"1_Bartomeus",9,2,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,10.7618570020402,2.97330814387079
"1_Bartomeus",9,2,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,10.7618570020402,2.97330814387079
"1_Bartomeus",9,2,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,10.7618570020402,2.97330814387079
"1_Bartomeus",9,2,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,10.7618570020402,2.97330814387079
"1_Bartomeus",9,2,0.5,5.2,1.8,2.4,4.6,0.342857142857143,0.533364357864358,0.742857142857143,0.616646419971497,0.542857142857143,0.0973840393787729,10.7618570020402,2.97330814387079
"1_Bartomeus",9,2,0.6,2.7,4.3,4.6,2.4,0.657142857142857,0.533547619047619,0.385714285714286,0.444022077695547,0.521428571428571,0.0459238259289173,10.7618570020402,2.97330814387079
"1_Bartomeus",9,2,0.7,2.06,4.94,5.62,1.38,0.802857142857143,0.622420634920635,0.294285714285714,0.408058970015492,0.548571428571429,0.124056722679442,10.7618570020402,2.97330814387079
"1_Bartomeus",9,2,0.8,1.08,5.92,6.8,0.2,0.971428571428571,0.859126984126984,0.154285714285714,0.317262367262367,0.562857142857143,0.24160514378709,10.7618570020402,2.97330814387079
"1_Bartomeus",9,2,0.9,0.02,6.98,7,0,1,1,0.00285714285714286,0.25,0.501428571428571,0.277350098112615,10.7618570020402,2.97330814387079
"1_Bartomeus",9,2,1,0,7,7,0,1,NA,0,NA,0.5,NA,10.7618570020402,2.97330814387079
"1_Bartomeus",9,3,0,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,6.69654737567366,2.16742137113139
"1_Bartomeus",9,3,0.1,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,6.69654737567366,2.16742137113139
"1_Bartomeus",9,3,0.2,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,6.69654737567366,2.16742137113139
"1_Bartomeus",9,3,0.3,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,6.69654737567366,2.16742137113139
"1_Bartomeus",9,3,0.4,6,0,0,6,0,0.5,1,0.666666666666667,0.5,NA,6.69654737567366,2.16742137113139
"1_Bartomeus",9,3,0.5,4.22,1.78,1.62,4.38,0.27,0.486769841269841,0.703333333333333,0.566294940353764,0.486666666666667,-0.0292523715278471,6.69654737567366,2.16742137113139
"1_Bartomeus",9,3,0.6,1.72,4.28,4.5,1.5,0.75,0.528571428571429,0.286666666666667,0.399841320295866,0.518333333333333,0.0410462180999262,6.69654737567366,2.16742137113139
"1_Bartomeus",9,3,0.7,0.76,5.24,5.48,0.52,0.913333333333333,0.6125,0.126666666666667,0.321269841269841,0.52,0.0779894424875351,6.69654737567366,2.16742137113139
"1_Bartomeus",9,3,0.8,0.54,5.46,5.8,0.2,0.966666666666667,0.773333333333333,0.09,0.320707070707071,0.528333333333333,0.183215463343302,6.69654737567366,2.16742137113139
"1_Bartomeus",9,3,0.9,0,6,6,0,1,NA,0,NA,0.5,NA,6.69654737567366,2.16742137113139
"1_Bartomeus",9,3,1,0,6,6,0,1,NA,0,NA,0.5,NA,6.69654737567366,2.16742137113139
"1_Bartomeus",9,4,0,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.2762122173965,1.35323030506759
"1_Bartomeus",9,4,0.1,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.2762122173965,1.35323030506759
"1_Bartomeus",9,4,0.2,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.2762122173965,1.35323030506759
"1_Bartomeus",9,4,0.3,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.2762122173965,1.35323030506759
"1_Bartomeus",9,4,0.4,8,0,0,8,0,0.5,1,0.666666666666667,0.5,NA,2.2762122173965,1.35323030506759
"1_Bartomeus",9,4,0.5,6.44,1.56,2.86,5.14,0.3575,0.55966983016983,0.805,0.657496998036438,0.58125,0.177273386039985,2.2762122173965,1.35323030506759
"1_Bartomeus",9,4,0.6,2.4,5.6,5.76,2.24,0.72,0.539019480519481,0.3,0.378059251286963,0.51,0.0289362990254208,2.2762122173965,1.35323030506759
"1_Bartomeus",9,4,0.7,0.8,7.2,7.42,0.58,0.9275,0.615384615384615,0.1,0.266397306397306,0.51375,0.0661709427975542,2.2762122173965,1.35323030506759
"1_Bartomeus",9,4,0.8,0.02,7.98,7.98,0.02,0.9975,0.5,0.0025,0.222222222222222,0.5,0,2.2762122173965,1.35323030506759
"1_Bartomeus",9,4,0.9,0,8,8,0,1,NA,0,NA,0.5,NA,2.2762122173965,1.35323030506759
"1_Bartomeus",9,4,1,0,8,8,0,1,NA,0,NA,0.5,NA,2.2762122173965,1.35323030506759
"1_Bartomeus",9,5,0,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,3.6476838139444,1.7816656465984
"1_Bartomeus",9,5,0.1,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,3.6476838139444,1.7816656465984
"1_Bartomeus",9,5,0.2,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,3.6476838139444,1.7816656465984
"1_Bartomeus",9,5,0.3,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,3.6476838139444,1.7816656465984
"1_Bartomeus",9,5,0.4,14,0,0,14,0,0.5,1,0.666666666666667,0.5,NA,3.6476838139444,1.7816656465984
"1_Bartomeus",9,5,0.5,12.3,1.7,5.02,8.98,0.358571428571429,0.5800044719448,0.878571428571429,0.696994517909329,0.618571428571429,0.282750342661734,3.6476838139444,1.7816656465984
"1_Bartomeus",9,5,0.6,8.4,5.6,9.22,4.78,0.658571428571429,0.643868597089185,0.6,0.613817314627087,0.629285714285714,0.264478207580432,3.6476838139444,1.7816656465984
"1_Bartomeus",9,5,0.7,6.58,7.42,11.44,2.56,0.817142857142857,0.733579809079809,0.47,0.564712126673225,0.643571428571429,0.312360300054776,3.6476838139444,1.7816656465984
"1_Bartomeus",9,5,0.8,4.42,9.58,12.5,1.5,0.892857142857143,0.780462481962482,0.315714285714286,0.436463930647657,0.604285714285714,0.266589315168897,3.6476838139444,1.7816656465984
"1_Bartomeus",9,5,0.9,1.18,12.82,13.78,0.22,0.984285714285714,0.892543859649123,0.0842857142857143,0.19202786377709,0.534285714285714,0.188753296736871,3.6476838139444,1.7816656465984
"1_Bartomeus",9,5,1,0,14,14,0,1,NA,0,NA,0.5,NA,3.6476838139444,1.7816656465984
"1_Bartomeus",9,6,0,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.86846993816586,1.55356637277501
"1_Bartomeus",9,6,0.1,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.86846993816586,1.55356637277501
"1_Bartomeus",9,6,0.2,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.86846993816586,1.55356637277501
"1_Bartomeus",9,6,0.3,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.86846993816586,1.55356637277501
"1_Bartomeus",9,6,0.4,5,0,0,5,0,0.5,1,0.666666666666667,0.5,NA,2.86846993816586,1.55356637277501
"1_Bartomeus",9,6,0.5,4.28,0.72,1.56,3.44,0.312,0.555611111111111,0.856,0.67151381951382,0.584,0.209932641742022,2.86846993816586,1.55356637277501
"1_Bartomeus",9,6,0.6,2.2,2.8,3.54,1.46,0.708,0.610495626822157,0.44,0.53679049345716,0.574,0.163679957296747,2.86846993816586,1.55356637277501
"1_Bartomeus",9,6,0.7,1.38,3.62,4.5,0.5,0.9,0.756201550387597,0.276,0.464503968253968,0.588,0.254424583885694,2.86846993816586,1.55356637277501
"1_Bartomeus",9,6,0.8,0.34,4.66,4.8,0.2,0.96,0.666666666666667,0.068,0.316526610644258,0.514,0.111111111111111,2.86846993816586,1.55356637277501
"1_Bartomeus",9,6,0.9,0,5,5,0,1,NA,0,NA,0.5,NA,2.86846993816586,1.55356637277501
"1_Bartomeus",9,6,1,0,5,5,0,1,NA,0,NA,0.5,NA,2.86846993816586,1.55356637277501
"1_Bartomeus",9,7,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,6.62091636357822,2.23253803103466
"1_Bartomeus",9,7,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,6.62091636357822,2.23253803103466
"1_Bartomeus",9,7,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,6.62091636357822,2.23253803103466
"1_Bartomeus",9,7,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,6.62091636357822,2.23253803103466
"1_Bartomeus",9,7,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,6.62091636357822,2.23253803103466
"1_Bartomeus",9,7,0.5,5.92,1.08,2.52,4.48,0.36,0.575172660672661,0.845714285714286,0.681060912084132,0.602857142857143,0.235762527248248,6.62091636357822,2.23253803103466
"1_Bartomeus",9,7,0.6,4.44,2.56,4.68,2.32,0.668571428571429,0.666396825396825,0.634285714285714,0.640592721004486,0.651428571428571,0.308719062507943,6.62091636357822,2.23253803103466
"1_Bartomeus",9,7,0.7,1.5,5.5,5.76,1.24,0.822857142857143,0.569858156028369,0.214285714285714,0.355235279625524,0.518571428571429,0.0555547308551867,6.62091636357822,2.23253803103466
"1_Bartomeus",9,7,0.8,0.3,6.7,6.5,0.5,0.928571428571429,0.383333333333333,0.0428571428571429,0.273504273504274,0.485714285714286,-0.0778048421280682,6.62091636357822,2.23253803103466
"1_Bartomeus",9,7,0.9,0,7,7,0,1,NA,0,NA,0.5,NA,6.62091636357822,2.23253803103466
"1_Bartomeus",9,7,1,0,7,7,0,1,NA,0,NA,0.5,NA,6.62091636357822,2.23253803103466
"1_Bartomeus",9,8,0,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.68362640894307,1.76443466953588
"1_Bartomeus",9,8,0.1,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.68362640894307,1.76443466953588
"1_Bartomeus",9,8,0.2,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.68362640894307,1.76443466953588
"1_Bartomeus",9,8,0.3,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.68362640894307,1.76443466953588
"1_Bartomeus",9,8,0.4,7,0,0,7,0,0.5,1,0.666666666666667,0.5,NA,3.68362640894307,1.76443466953588
"1_Bartomeus",9,8,0.5,6.16,0.84,2.22,4.78,0.317142857142857,0.566689976689977,0.88,0.686581355349157,0.598571428571429,0.241940287904881,3.68362640894307,1.76443466953588
"1_Bartomeus",9,8,0.6,4.98,2.02,4,3,0.571428571428571,0.63496608946609,0.711428571428571,0.663114741983163,0.641428571428571,0.29478362956362,3.68362640894307,1.76443466953588
"1_Bartomeus",9,8,0.7,2.78,4.22,5.08,1.92,0.725714285714286,0.608698412698413,0.397142857142857,0.466013098013098,0.561428571428571,0.136754705226023,3.68362640894307,1.76443466953588
"1_Bartomeus",9,8,0.8,1,6,6,1,0.857142857142857,0.544202898550725,0.142857142857143,0.280382775119617,0.5,0.0141624904718301,3.68362640894307,1.76443466953588
"1_Bartomeus",9,8,0.9,0.34,6.66,6.76,0.24,0.965714285714286,0.63768115942029,0.0485714285714286,0.240849673202614,0.507142857142857,0.0692737119511699,3.68362640894307,1.76443466953588
"1_Bartomeus",9,8,1,0,7,7,0,1,NA,0,NA,0.5,NA,3.68362640894307,1.76443466953588
"1_Bartomeus",9,9,0,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.3174179730838,1.78034089422632
"1_Bartomeus",9,9,0.1,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.3174179730838,1.78034089422632
"1_Bartomeus",9,9,0.2,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.3174179730838,1.78034089422632
"1_Bartomeus",9,9,0.3,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.3174179730838,1.78034089422632
"1_Bartomeus",9,9,0.4,15,0,0,15,0,0.5,1,0.666666666666667,0.5,NA,3.3174179730838,1.78034089422632
"1_Bartomeus",9,9,0.5,13.16,1.84,5.16,9.84,0.344,0.576193860573252,0.877333333333333,0.693286848173823,0.610666666666667,0.261109092012659,3.3174179730838,1.78034089422632
"1_Bartomeus",9,9,0.6,11.8,3.2,8.62,6.38,0.574666666666667,0.654000957676654,0.786666666666667,0.7107137798258,0.680666666666667,0.374316907682266,3.3174179730838,1.78034089422632
"1_Bartomeus",9,9,0.7,9.88,5.12,10.24,4.76,0.682666666666667,0.675535545895453,0.658666666666667,0.662234225762944,0.670666666666667,0.344702444971515,3.3174179730838,1.78034089422632
"1_Bartomeus",9,9,0.8,6.42,8.58,11.88,3.12,0.792,0.69389405039405,0.428,0.517323045401953,0.61,0.244776475776353,3.3174179730838,1.78034089422632
"1_Bartomeus",9,9,0.9,3.2,11.8,14.04,0.96,0.936,0.767595238095238,0.213333333333333,0.331574952090458,0.574666666666667,0.212995628261493,3.3174179730838,1.78034089422632
"1_Bartomeus",9,9,1,0,15,15,0,1,NA,0,NA,0.5,NA,3.3174179730838,1.78034089422632
"1_Bartomeus",9,10,0,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.3058843679062,1.46552616151934
"1_Bartomeus",9,10,0.1,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.3058843679062,1.46552616151934
"1_Bartomeus",9,10,0.2,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.3058843679062,1.46552616151934
"1_Bartomeus",9,10,0.3,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.3058843679062,1.46552616151934
"1_Bartomeus",9,10,0.4,9,0,0,9,0,0.5,1,0.666666666666667,0.5,NA,2.3058843679062,1.46552616151934
"1_Bartomeus",9,10,0.5,7.34,1.66,1.54,7.46,0.171111111111111,0.494205035160918,0.815555555555556,0.613291489745952,0.493333333333333,-0.0075584401191529,2.3058843679062,1.46552616151934
"1_Bartomeus",9,10,0.6,6.16,2.84,4.58,4.42,0.508888888888889,0.593329503829504,0.684444444444444,0.626889644769911,0.596666666666667,0.203423108284807,2.3058843679062,1.46552616151934
"1_Bartomeus",9,10,0.7,4.56,4.44,6.64,2.36,0.737777777777778,0.675510101010101,0.506666666666667,0.566457482318163,0.622222222222222,0.260581964437459,2.3058843679062,1.46552616151934
"1_Bartomeus",9,10,0.8,2.34,6.66,7.9,1.1,0.877777777777778,0.696130952380952,0.26,0.391115949268123,0.568888888888889,0.183892707472343,2.3058843679062,1.46552616151934
"1_Bartomeus",9,10,0.9,0.8,8.2,8.76,0.24,0.973333333333333,0.813888888888889,0.0888888888888889,0.268730035396702,0.531111111111111,0.184512972424431,2.3058843679062,1.46552616151934
